,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,review_polarity,review_subjectivity,review_length,total_star_rating,prod_subjectivity,pred_useful,rank
7064,843,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,My Galaxy S22 Ultra always reliable.,RafcUltra,[This review was collected as part of a promotion.] This is a replacement of my Galaxy Note 8 that I love to use. The same as my new S23 which has a great camera. System is very responsive and now I seldom use my PC for browsing. I just wish that Samsung will bring back the micro SD slot.,5,0,0.272727273,0.371590909,59.0,4.6,0.4695056042149065,0,7065
7065,8009,bestbuy,Razor - MX350 Dirt Rocket eBike w/7 miles Max Operating Range & 14 mph Max Speed - Small - Blue,339.99,Nice Bike,Ocdj,Seems to be a good Bike for kids.  Would recommend.,5,0,0.65,0.8,11.0,4.4,0.4351612903225806,0,7066
7066,2708,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,I feel like I,kendray2,I feel like I always see everyone I know have this in there cleaning supplies at one point. I've tried this and I think it does a very good job cleaning my windows and other glass appliances.,5,0,0.3925,0.5775,37.0,4.7,0.6171052631578947,0,7067
7067,3126,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Have had the best,katieg197,Have had the best luck with windex. My mirrors don't have streaks and the doors are clean. When the sunlight hits the mirrors there is nothing to be embarrassed about,5,0,0.788888889,0.433333333,30.0,4.7,0.6171052631578947,0,7068
7068,880,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,Great pictures,Fromtj2,[This review was collected as part of a promotion.] Probably the best camera phone I have ever had period.,5,0,0.9,0.525,19.0,4.6,0.4695056042149065,0,7069
7069,3678,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Almost great,KWatson,"I have not one time been able to print from anywhere but home, and am only able to print at home after I have to mess with it for 10 + minutes to get it online and ready to print. Every time so far Ive had to do this. The cartridges are easy to install which is great. It prints great. But it gets a little frustrating to have to go through set up every time I need to print. This is my first printer so maybe Im doing something wrong. I dont need to print a lot so Ill keep it the way it is rather than switch to another type of printer that could be even worse.",4,0,0.181388889,0.682777778,119.0,4.1,0.4801345755693582,0,7070
7070,8148,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Great TV for a Great Price!,ReginaldJaxon,I have had this TV for 2 weeks now and absolutely love it.  It is crystal clear with several helpful features for different types of content.  The gaming features automatically adjust to the correct HDMI and change the screen settings for the best quality.  The AI controlled sound and picture settings are great at adjusting to the show or movie you are watching.  The colors and clarity is well worth the money.  I would recommend this to anyone looking for a great TV.,5,0,0.518181818,0.489393939,88.0,4.8,0.4303401360544217,0,7071
7071,1749,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Still lovin it,Pop fazer,Still using it after over 10 years. Must be doing something right.,5,0,0.285714286,0.535714286,12.0,4.3,0.6581573498964806,0,7072
7072,5092,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,IT DOES THE JOB!,MyKidsMom,"KINDA WISH I HAD BOUGHT A BIGGER ONE FOR AS LOUD AS I LOVE TO LISTEN TO MY MUSIC WHILE CLEANING BRIGHT AND EARLY ON A SATURDAY MORNING, BUT THIS IS DEFINTELY A GREAT SPEAKER! SOUND IN SMOOTH AND CLEAN, BASS IS HEARTY, AND LONG ENOUGH BATTERY LIFE TO LAST ME WELL INTO THE EARLY ATERNOON HOURS!",5,0,0.249404762,0.508333333,57.0,4.8,0.3508503401360544,0,7073
7073,5090,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,"Making ""working from home"" enjoyable.",Emily,"Sleek design,  and good craftmanship. The buttons come in handy for when your phone/device is in the other room and the Bluetooth range has reached all areas of the house. The sound quality is the best (out of any speaker I've own), with the base being the focal point.",5,0,0.359375,0.646875,50.0,4.8,0.3508503401360544,0,7074
7074,1607,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,NEVER AGAIN,RYANmi,"worst program they have had. Says to go get updates and you can not find them to send taxes. Since hardly anything is done by disc, updates are to hard to find.",2,0,-0.527777778,0.694444444,32.0,4.3,0.6581573498964806,0,7075
7075,6003,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft 365,RachelR,I love Microsoft 365! I prefer this google any day!,5,0,0.78125,0.6,10.0,4.5,0.4601818181818181,0,7076
7076,699,Target,Apple iPhone 14,0.0,Apple iPhone 14,Sandra Kelly,"I like this iPhone 14 , its light weigh- New features are great.",5,0,0.445454545,0.634848485,13.0,4.4,0.4134481460568416,0,7077
7077,4676,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,HP Printer,AJones,Just what I wanted for limited home use.  6 months of ink is a bonus.,5,0,-0.071428571,0.142857143,16.0,4.1,0.4801345755693582,0,7078
7078,6089,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Good to have,hzldrgn,Good to have when you have multiple kids in school that write numerous reports.,5,0,0.35,0.425,14.0,4.5,0.4601818181818181,0,7079
7079,8820,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,The force is with this game!!!,Elite,Solid fluid gameplay loved it! One of the best Star Wars games ever made in my opinion,5,0,0.21875,0.34,17.0,4.8,0.4839256198347108,0,7080
7080,9932,amazon,"e.l.f. O Face Satin Lipstick, Richly Pigmented, Nourishing & Long-Lasting Creamy Lipstick, Infused With Jojoba, Vegan & Cruelty-Free, No Regrets",9.0,Nice lipstick,lenayung,Look like high quality products and I love the color on me.,5,0,0.42,0.713333333,12.0,4.4,0.4776455026455026,0,7081
7081,1091,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is awesome,DLOR58,I've been using Turbo Tax for years. It makes filing taxes quick and easy.,5,0,0.588888889,0.777777778,14.0,4.3,0.6581573498964806,0,7082
7082,6608,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Now all my computers can interact,hungrybear,It was about time for me to be the several licenses and use 365 to keep the programs up to date.,5,0,0.0,0.0,21.0,4.5,0.4601818181818181,0,7083
7083,1439,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,,masterwizard,The use of tax program was easy to understand and use,5,0,0.433333333,0.833333333,11.0,4.3,0.6581573498964806,0,7084
7084,11643,Target,Igloo IMX 24qt Cooler - Meteorite,94.99,Looks to be a nice,Troy W.,Looks to be a nice ice chest. The only issue I have with it is the exterior size is too bulky for the room it has inside.,2,0,0.4,1.0,27.0,4.3,0.5530864197530863,0,7085
7085,2753,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Best cleaner!!!,kristenr138,I have tried many different glass cleaners including expensive ones and I always come back to Windex!!! My house has a lot of windows and this always gives my windows a streak free appearance!!!,5,0,0.296875,0.483333333,34.0,4.7,0.6171052631578947,0,7086
7086,3375,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Never used any other,d_avola7,Never used any other glass cleaner around the house. Always used this on glass doors and outdoor tables. Cuts right through dirt that has settled for months due to a glass table being outside through the winter months.,5,0,-0.017857143,0.342142857,38.0,4.7,0.6171052631578947,0,7087
7087,3137,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Very good for the,janie87,Very good for the price. Easy to use where it's small bottle. Leaves streak free mirrors everytime. My only one windex!,5,0,0.400555556,0.765555556,21.0,4.7,0.6171052631578947,0,7088
7088,885,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,The variety of phone it's amazing,Blackshadow18,"[This review was collected as part of a promotion.] This Phone has an incredible options for use in different ways, the pictures are beautiful if you want to take a picture of mountains, sky ,moon etc, every time you'll get the best photo of everything. I love to draw and obviously I used the s-pen for it, this device with the S-pen has an excellent options for draw and write. Other things that I love of this is the speed that the device has for these specific uses is really very good including the precision of the S-pen, and to finish I use it for games a lot and it has given me good impressions I love it and I highly recommend it.",5,0,0.499666667,0.628,123.0,4.6,0.4695056042149065,0,7089
7089,3459,Target,"Crest Cavity & Tartar Protection Toothpaste, Baking Soda & Peroxide - 5.7oz/3pk",5.29,Love this,Cod8166,Crest Baking Soda & Peroxide Whitening Toothpaste With Tartar Protection is a great product. The price is good & the product is amazing. Love it & when I get it on special I buy for my family too.,5,0,0.576190476,0.670238095,38.0,4.7,0.5456293706293707,0,7090
7090,4314,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Little printer,Best,"Best little printer, and for an affordable price I felt comfortable purchasing.",5,0,0.25625,0.525,12.0,4.1,0.4801345755693582,0,7091
7091,886,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,Camera awesome,,"[This review was collected as part of a promotion.] The Samsung Galaxy S22 Ultra 5G is a flagship smartphone that was released in early 2023. It boasts a large 6.9-inch AMOLED display with a resolution of 1440 x 3200 pixels and a high refresh rate of 120Hz. The display also supports HDR10+ and has an under-display fingerprint scanner for added security. The device is powered by the latest Exynos 2200 chipset or Snapdragon 898 (depending on the market), which is coupled with 16GB of RAM and up to 1TB of internal storage. It runs on Android 12 with Samsung's One UI 4.0 overlay. In terms of camera, the Galaxy S22 Ultra 5G packs a quad-camera setup consisting of a 108MP primary sensor, a 12MP ultra-wide sensor, a 10MP periscope telephoto lens, and a 3D ToF sensor. It also has a 40MP front-facing camera for selfies and video calls. The camera system is capable of recording 8K videos and has features such as optical image stabilization, phase detection autofocus, and laser autofocus. The phone is equipped with a 5,000mAh battery that supports 45W fast charging, 25W fast wireless charging, and 10W reverse wireless charging. It also has all the standard connectivity options including 5G, Wi-Fi 6E, Bluetooth 5.2, NFC, and USB Type-C. Overall, the Samsung Galaxy S22 Ultra is best smartphone",5,0,0.283877551,0.433469388,220.0,4.6,0.4695056042149065,0,7092
7092,6726,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great product,Jose,An awesome product to have I use a fair amount of these products and it makes my job easier,5,0,0.833333333,0.883333333,19.0,4.5,0.4601818181818181,0,7093
7093,2047,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,"So far, so good",wizeguy,"Almost didn't buy because of typo inside. GE please correct, zo to oz.",5,0,0.4,0.8,13.0,4.4,0.3945085778419112,0,7094
7094,8821,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Amazing game. Not as slow as the first one.,Xavier,Very enjoyable game! I dont usually play story mode ganes unless its this franchise,5,0,0.007142857,0.494761905,14.0,4.8,0.4839256198347108,0,7095
7095,2050,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Replacement,Carolcat,I love the microwave. Love all the features. Very reliable.,5,0,0.4,0.5,10.0,4.4,0.3945085778419112,0,7096
7096,4533,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Easy to use and setup,Dcxboy24,Good and ray to set up And I was able to add a protection plan after my purchase,5,0,0.544444444,0.686111111,18.0,4.1,0.4801345755693582,0,7097
7097,3934,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Samsung lover!,Hstew,I love my Samsung phone and always purchase them from Best Buy.  They have friendly service and the best deals!,5,0,0.71875,0.425,21.0,4.6,0.4801500721500721,0,7098
7098,547,amazon,"Windex Glass and Window Cleaner Spray Bottle, New Packaging Designed to Prevent Leakage and Breaking, Original Blue, 23 fl oz",3.35,Clean good on window,Caroline Raybon,Would buy again,5,0,0.533333333,0.65,3.0,4.8,0.5416666666666666,0,7099
7099,4989,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,JBL 5 speaker,BigO,Speaker sound is excellent. Very portable can be use indoor or outdoor. Compatible with any music service.,5,0,0.533333333,0.566666667,17.0,4.8,0.3508503401360544,0,7100
7100,12353,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Not user friendly,MariaJ,Bit complicated instructions of use. No directions on how to set-up software. The call center agent had limited English language proficiency so it was difficult to b,2,0,-0.132738095,0.457142857,27.0,4.4,0.4782189677934357,0,7101
7101,2321,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Works very well.,Sue2renovating,"The microwave cooks very well. The display panel is very good and functional. The only thing I have noticed is when I close the door it seems to make a ""pinging"" noise. It makes me believe it and the outer body is thinly constructed. Could have been built with a sturdier outer shell.",4,0,0.182,0.646,53.0,4.4,0.3945085778419112,0,7102
7102,5292,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,JBL only the best.,Alexandra,"Excellent speaker with excellent sound.
Long lasting battey.",5,0,0.478571429,0.585714286,7.0,4.8,0.3508503401360544,0,7103
7103,12142,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Good for both Windows & MAC,Pandi,"It works seamlessly on both MAC & Windows. I was a Mcafee user for years, now I am switching to Norton and I don't see any difference, it seems better works with MAC.",4,0,0.433333333,0.4,33.0,4.4,0.4782189677934357,0,7104
7104,7098,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Have to have it.,Dubs99gt,MS office is a must for our family. Kids in high school and middle. Great to get them learning now.,5,0,0.32,0.43,20.0,4.5,0.4601818181818181,0,7105
7105,4679,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Good job,Allin,Product was satisfactory had no problems with shipping or using the product,5,0,0.7,0.6,12.0,4.1,0.4801345755693582,0,7106
7106,7590,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Office is on point,KingofAdmissions,Glad I went ahead and got the 3 year version to save $,5,0,0.5,1.0,13.0,4.5,0.4601818181818181,0,7107
7107,4261,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Recommend Printer,Katherine,"The best printer that I have ever purchase! I recommend everyone to buy this printer. Its very useful, the ink is very cheap. Also, its very easy to do the setup.",5,0,0.618333333,0.5525,31.0,4.1,0.4801345755693582,0,7108
7108,10576,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,Soft wood,Nikki C.,"I spent a significant amount of time putting this together only to have one of the legs and the spring wood break as soon as I stood its up! I am so bothered!!! This is a $100 bookshelf and upon return, I dont even get a full refund.",1,0,0.145,0.575,48.0,4.5,0.5344227994227995,0,7109
7109,4396,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,HP Printer,Kawika58,I bought this printer for my downtown office and it works awesome!  It was easy to install and set up.,5,0,0.716666667,0.916666667,21.0,4.1,0.4801345755693582,0,7110
7110,2549,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Awesome Microwave,HarryCPhT,"My old microwave died in action. Shopping around, my wife and I discovered this wonderful microwave at a large retailer. Its features matched what we were looking for, great size, and the price was right in the ballpark. First use was a bag of microwave popcorn, using the unit's ""popcorn"" button - it was the best bag I've had in years, with minimal unpopped kernels. I would recommend this unit to anybody.",5,0,0.465,0.524761905,72.0,4.4,0.3945085778419112,0,7111
7111,6469,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great Buy,Jklynhyde,Perfect to stay up-to-date on newest version of microsoft programs. and very inexpensive since it provides software for 5 pc's and/or tablets and 1TB cloud storage for each pc or tablet,5,0,0.666666667,0.683333333,31.0,4.5,0.4601818181818181,0,7112
7112,9916,amazon,"e.l.f. O Face Satin Lipstick, Richly Pigmented, Nourishing & Long-Lasting Creamy Lipstick, Infused With Jojoba, Vegan & Cruelty-Free, No Regrets",9.0,Encantada,Amazon Customer,"Es el tercer labial de esta marca y de esta lnea que compro y me gustan muchsimo. Tienen una larga duracin, no es infalible con las comidas, pero se va perdiendo de manera decente. Los labios no se sienten resecos con el paso de las horas, son muy cmodos de llevar.",5,0,0.0,0.0,51.0,4.4,0.4776455026455026,0,7113
7113,8020,bestbuy,Razor - MX350 Dirt Rocket eBike w/7 miles Max Operating Range & 14 mph Max Speed - Small - Blue,339.99,Motorcycle,JenniferG,Great product and quality! My brother loved his birthday gift.,5,0,0.85,0.775,10.0,4.4,0.4351612903225806,0,7114
7114,8778,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Jedi Survivor,DanielS,Good game. Expands on previous game and adds QOL changes.,4,0,-0.066666667,0.391666667,10.0,4.8,0.4839256198347108,0,7115
7115,11727,Target,Igloo IMX 24qt Cooler - Meteorite,94.99,Awesome cooler!! Holds ice for,Sherry G.,Awesome cooler!! Holds ice for days and the basket is great for holding sandwiches,5,0,0.933333333,0.916666667,14.0,4.3,0.5530864197530863,0,7116
7116,4129,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Hp-Deskjet 2755e,F511,get job done and very easy to use ! fully recommended.,5,0,0.704166667,1.0,11.0,4.1,0.4801345755693582,0,7117
7117,1996,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Easy to use,fishtail,second one I have had in that model. Switch went out in door on first one but I didn't feel comfortable with having switch replaced so bought another microwave. Other than switch was a great microwave.,4,0,0.293055556,0.515277778,36.0,4.4,0.3945085778419112,0,7118
7118,11782,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,good price,MichaelL,"good pc protection for a great price, can protect multiple devices",5,0,0.55,0.4875,11.0,4.6,0.375806452,0,7119
7119,2439,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Great features,Kware,It's awesome!!! Heats food quickly and thoroughly!,5,0,0.738888889,0.75,7.0,4.4,0.3945085778419112,0,7120
7120,3146,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,"To be honest, I",kathleenm2,"To be honest, I really can't think of any other glass cleaner brand besides windex. That's all I've ever known to use and will continue to do the same because it works great and leaves things looking clean.",5,0,0.348809524,0.564285714,38.0,4.7,0.6171052631578947,0,7121
7121,3550,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Awesome phone,cochb2000,Absolutely beautiful phone that takes incredible pictures,5,0,0.916666667,0.966666667,7.0,4.6,0.4801500721500721,0,7122
7122,5874,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Ok,James,Volume not as loud as I thought would go.  Not worth the cost.,3,0,0.15,0.466666667,14.0,4.8,0.3508503401360544,0,7123
7123,4806,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Packs a punch for a small guy!,FredDub,"Great sound comes out this little speaker. Audio is clear, crisps and can be very loud, and it even has a surprising amount of bass. We bought two at the same time which has worked great since these speakers have the ability to sync with each other for a stereo experience. The only downside is the fact that it's a mono speaker, hence the benefit of having two if you like stereo quality. Overall, I'd suggest this little guy to a friend or a passer-by as it packs quite the punch!",4,0,0.1371875,0.513095238,91.0,4.8,0.3508503401360544,0,7124
7124,1222,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Was a happy until they REQUIRE you give review,Turbosucksnow,"I would have given Turbo Tax a 5 star but, when I purchased the product, like I did, I should not be forced to give a review just to file my return. NOT NICE TURBO TAX we should not be forced to do ANYTHING when we make a legal purchase of your product!!!! I am a 15 year customer, this made me mad enough to not use you next year!",3,0,-0.029589844,0.5125,70.0,4.3,0.6581573498964806,0,7125
7125,10366,amazon,"LEYAOYAO Cube Bookshelf 3 Tier Mid-Century Rustic Brown Modern Bookcase with Legs,Retro Wood Bookshelves Storage Organizer Shelf,Freestanding Open Book Shelves for Bedroom,Living Room,Office",99.98,ADORABLE bookshelf,Emily Newman,"I absolutely love this bookshelf. Its fun and funky, adds a little color to the room, and it was relatively easy to put together.

The only thing I dont like about it is the way you have to secure it to the wall. I just feel like there is a better, less bulky way to achieve the same goal. Its the only reason I didnt give five stars.

Excellent buy for the price
10/10 recommend.",4,0,0.273263889,0.61875,72.0,4.5,0.5344227994227995,0,7126
7126,2929,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,I love to clean,gabrielagc815,I love to clean my mirrors wit this and also my windows it really does do its job 10/10,4,0,0.386666667,0.56,19.0,4.7,0.6171052631578947,0,7127
7127,383,amazon,"Razor MX350 Dirt Rocket Electric Motocross Off-Road Bike for Age 13+, Up to 30 Minutes Continuous Ride Time, 12"" Air-Filled Tires, Hand-Operated Rear Brake, Twist Grip Throttle, Chain-Driven Motor",279.0,LOVE IT,Lana Schindler,Works great love it,5,0,0.6,0.65,4.0,4.6,0.4007936507936507,0,7128
7128,8018,bestbuy,Razor - MX350 Dirt Rocket eBike w/7 miles Max Operating Range & 14 mph Max Speed - Small - Blue,339.99,Kids dirt bike,KerriM,Works just as advertised. My son loves it!! Very durable,5,0,0.2,0.3,10.0,4.4,0.4351612903225806,0,7129
7129,71,amazon,"Renewed Samsung Galaxy S22 Ultra 512GB - 8K Camera, S Pen, Long Battery, Fast Processor, Phantom Black",619.5,Mala calidad,Eliana,Malisimo se me quemo,1,0,0.0,0.0,4.0,4.2,0.3628571428571429,0,7130
7130,8362,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Iphone,KyaraV,"Not much to say other than excellent . The price was reasonable , since other places had way higher prices .",5,0,0.183333333,0.508333333,21.0,4.8,0.4047023809523811,0,7131
7131,864,Target,Samsung Galaxy S22 Ultra 5G Unlocked (128GB) Smartphone - Burgundy,1199.99,Best Galaxy yet!,IrishKev,"[This review was collected as part of a promotion.] If you're like me, you most likely use your phone for everything. And I do mean EVERYTHING. I make and receive calls. I send countless text messages. I access my personal and work email. I shop. I watch YouTube. And, occasionally, I access various social media outlets. We definitely cannot forget the camera! Wow. The S22 Ultra makes all of the above easy. I've never wanted for my speed or better screen resolution since using this amazing device. It's likely more powerful than the first computer I ever had at home. Yeah, I'm old. What really sticks out is the camera and it's near limitless capability. Since the last upgrade that brought the pro level features into the native app, I've never been happier. The last thing I'll mention is the ability to seamlessly switch between my phone and my laptop. This makes working out of a suitcase so much easier! I doubt I'll upgrade for at least another 2 model releases. It's almost more phone than anyone can use. Thankfully that's almost. If you're an Android fan, you can't go wrong with this device.",5,0,0.150143678,0.471695402,194.0,4.6,0.4695056042149065,0,7132
7132,11314,Target,"Ninja Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, Smoker, Ninja Woodfire Technology, Electric - OO101",399.99,Amazing!!,AnonDuck,[This review was collected as part of a promotion.] This cooking gadget is so handy to have! We absolutely love it. It cooks everything to perfection. My absolute favorite to cook on this with is pizza. It cooks the dough perfectly and crisps the pepperoni. Love!!,5,0,0.666964286,0.842857143,46.0,4.7,0.4839813311688312,0,7133
7133,2912,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,It's a great product,kirsteee,It's a great product I have never had any issues when using this ever and it's been my number one recommendation to others when they ask me and it's so cheap too I wouldn't use any other products but this,5,0,0.46875,0.64375,40.0,4.7,0.6171052631578947,0,7134
7134,8146,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Beautiful picture !,WilBis,Beautiful picture. I would recommend external Speakers for the ultimate experience.,5,0,0.4625,0.775,11.0,4.8,0.4303401360544217,0,7135
7135,1676,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,"No, it is not.",SpudMax,It is hard to input Sale Tax confusing. I purchase an RV for $575000 in Fl. 6.5 % And keeps the Standard deduction of $30700. I also have Medical of $20000 and Charitable $3200. Why?,1,0,0.001666667,0.348333333,35.0,4.3,0.6581573498964806,0,7136
7136,11398,Target,Igloo IMX 24qt Cooler - Meteorite,94.99,Awesome cooler,,"Great cooler. Stylish, easy to carry and the extra basket inside is great for keeping things cool without being in the ice.",5,0,0.554761905,0.726190476,22.0,4.3,0.5530864197530863,0,7137
7137,4323,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Big improvement from canon,Matt,Great printer for the price! Works much better compared to the cannon it replaced,5,0,0.5,0.45,14.0,4.1,0.4801345755693582,0,7138
7138,7146,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great!,Erin,We installed it on our two laptops and love it. We will probably get the multiple years when this expires,5,0,0.5,0.45,20.0,4.5,0.4601818181818181,0,7139
7139,4659,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Economical printer good for home use.,AnneL,Works fine. Great price. Easy set up. Very good for home use.,5,0,0.593333333,0.727222222,12.0,4.1,0.4801345755693582,0,7140
7140,7478,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Convenient,LesliesOKC,"Was able to download on phone, tablet, and PC. Easy to share files between devices.",5,0,0.466666667,0.729166667,15.0,4.5,0.4601818181818181,0,7141
7141,6569,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Cant do without it,Srad,Outlook and Excel rule my life and my three Macs. If only the Contacts and Calendars would sync like Outlook email. I have to use iCloud and Google to help me with those components.,4,0,0.0,1.0,34.0,4.5,0.4601818181818181,0,7142
7142,3452,Target,"Crest Cavity & Tartar Protection Toothpaste, Baking Soda & Peroxide - 5.7oz/3pk",5.29,Fresh,kaylaf171,"I absolutely love this toothpaste! My teeth feel so clean, my breath is minty fresh, and my teeth have stayed looking nice despite being a heavy coffee drinker and a smoker.",5,0,0.331944444,0.633333333,31.0,4.7,0.5456293706293707,0,7143
7143,5833,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,"Great sound, great price",BReed,This speaker sounds awesome. I am very pleased with this purchase.,5,0,0.73,0.78,11.0,4.8,0.3508503401360544,0,7144
7144,2569,Target,GE JES1460DSBB 1.4 Cu. Ft. Black Counter Top Microwave,190.1,Excellent Choice!,bev999,I am very pleased with my GE Microwave. It does a great job and is very easy to operate. I am happy I made an excellent choice.,5,0,0.802222222,0.958333333,27.0,4.4,0.3945085778419112,0,7145
