,index,site_y,product,product_price,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,pred_useful
5196,11846,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Practical item,AnaV,This is very practical. I have my computers and phones.,5,0,0.16709725933652014
5197,1484,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,TurboTax is pretty good,Bird2024,Pretty easy when you don't have a ton of tax documents.,5,0,0.16708782501263247
5198,1568,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Highly recommended,MarkVAD,Very effective software package. I would recommend to all.,5,0,0.16706815143284387
5199,8348,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Great phone,Hims,"I bought this for as a holiday gift for my sister. She loved it so much. This is perfect.

Placing the order was super quick. I used bestbuy city credit card which gave me 5% cashback as well.

Thanks!",5,0,0.1670612094262902
5200,1742,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Excellent. Thorough.,jwelserrano,Have used Turbo Tax for many years continuously now.,5,0,0.16705595712178714
5201,1459,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is great.,Jim Tbone,It's easy to work with and has all the forms necessary.,5,0,0.16697675352699543
5202,5357,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Roku TV,KarenDiane73,"Great quality, sound and picture.  It took us a little while to learn how to make it run.  We are seniors so go figure!",5,0,0.16696731772971113
5203,6773,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Good price and easy install,AliveSince75,This software is great for me as I type many reports. It was very easy to install and I can even put it on 5 more computers. Really nice!,5,0,0.1669100348555933
5204,11870,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Protected,GoodDeal,Great protection and overall value for a brand name I can trust.,5,0,0.1669058515899915
5205,6974,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Must have,Cheryl,What can I say... it's a necessity. Gotta have Office Suite and great to be able to buy 1 for multiple computers.,5,0,0.1668870005493649
5206,4567,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,Awesome product,SharathUlthoor,Fabulous product in this price range. An east go purchase.,5,0,0.16688063873965023
5207,1396,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,TurboTax is awesome!,TylerPaige,"Intuit Turbotax online electronic filing is thorough, fast & easy!",5,0,0.16680936236541408
5208,7395,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,All your at home needs,SWG69,This is a very useful tool for your at home needs.,5,0,0.16678890983007963
5209,4921,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,JBL Flip 5,Gator,Great sound for a small speaker.  Easy to connect and easy to use.  Great value.  Perfect for indoor and outdoor use.  I would recommend this product.,5,0,0.16678490779062116
5210,1437,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Easy to use,Abbey01,User friendly and walks you through the return nicely.,5,0,0.16677985384556823
5211,8913,bestbuy,Igloo - IMX 24 Quart Cooler - Gray,94.99,Great,CatClark,"Great for smoking and pizzas. Wish pizzas could be larger, but works great.  Buy the pizza sliding pan and extra ninja smoke chips for smoking",4,0,0.16674471246590222
5212,3070,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Makes my mirrors clean,qxeenxx,Makes my mirrors clean and clear I love it and it just good to use I bless I wipe down other stuff with it.,5,0,0.16673355657257832
5213,6218,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,MS trusted brand,AwesomeIPad,I have been a MS office user since 94 and I believe they offer a quality product that many have yet to reach,5,0,0.16672633751277244
5214,6330,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Access to Office for Everyone,Ryan,Our family is really enjoying access to all of the different office applications from all of our devices. Really makes sharing and collaboration easy.,5,0,0.1667110021622573
5215,1163,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is easy and accurate.,Camallenbsu,Very easy to use and always helpful during the process.,5,0,0.16670651348336177
5216,5293,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Best speaker I ever bought from bestbuy,johnjohn,it is a awesome jbl speaker to buy if you like bass in a speaker and its really loud also the best speaker I've bought in years,5,0,0.16669644893618976
5217,2761,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,A classic,bellelunabeauty4,"I love to use in my faucets, mirrors, and glass table. It's always a breeze and leaves my appliances looking shiny very quickly",5,0,0.16666569131686937
5218,4558,bestbuy,HP - DeskJet 2755e Wireless Inkjet Printer with 3 months of Instant Ink Included with HP+ - White,49.99,HP Customer,Rozzi,"Very nice and dependable.

Like the auto reorder plan for ink.",5,0,0.16666439947062636
5219,1757,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Love Turbo Tax. Have used it for years,Tom Prof,"I use TT every year. Wonderful, easy to use software.",5,0,0.1666367122630642
5220,7072,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,This product is great for a household of students.,j3nnikat3,"This product is great, we have multiple students and laptops in our home. Also there just not disk to keep up with either.",5,0,0.16663627722945126
5221,12046,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,great product,KenB,Great product. Esay to dow it jas a lot of protection options and is live.  Very easy to use on your phone as well.,5,0,0.16659768782240872
5222,11828,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Great Software Protection!,PeteD,"Since uploading the Total Pro software, my laptop seems to be faster than before. My daughter was also happy with the software too.",5,0,0.16658048881364715
5223,12183,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Norton,Cocoy,Easy to install and worth the price. I can install it to multiple devices.,5,0,0.16655185065981545
5224,6386,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Work at its best,Dottie,I like the fact that I can share this with my daughter and my son's families....and for fifteen months,5,0,0.16653781848697086
5225,7182,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,I'm a,Peter,"Best buy is the best, that's why I want all my friends go to best buy in buy something.",5,0,0.16653781848697086
5226,5209,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Great small speaker,Jav1950,"Love this.
This is a small speaker with a lot of power.
Great sound, I would recommend this speaker.
Two thumbs up.
I also love the great red color.",5,0,0.16651647495664867
5227,6412,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft 365,Joey,Must have product especially when going back to the workforce and can use these applications on to go or on your computer.,5,0,0.16650705922125145
5228,12223,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Best computer security,whitestripes,Norton computer security is the best. Best Buy has the best price on Norton 360.,5,0,0.16649429762226592
5229,7014,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Easy way to get software and updates,diver,Getting MS Office is easy and less expensive using Office 365. Great for multiple computers and tablets with one source for the software.,5,0,0.16648984609288456
5230,2680,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,I love using windex,ginao216c,I love using windex doesn't leave my window with strikes like other window products I've used. When I use windex it does it job.,5,0,0.16647446418636103
5231,4783,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Best speaker for a small space,JacobA,Best speaker iv purchased! I use it in a conscience store to play music and it fills the room with clear loud sound!,5,0,0.16646821492829966
5232,1680,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is great!,Macdaddydad27,Turbo Tax is awesome! Have used for years - eazy - peezy!,5,0,0.16643897212826436
5233,1662,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Easy,Andcmoor,Ease of use is always the reason I choose turbotax.,5,0,0.16638026892220656
5234,1248,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,use,R C T,The software easy to download and will update when needed,5,0,0.16638026892220656
5235,8093,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Great Buy!,KatMom,The besr buy associates were so knowledge! I was set on a cheaper 4k model and explained i do not upgrade my tv often. They recommended this beauty to stand the test of time. Its a gorgeous screen and crystal clear. Love it!,5,0,0.16637350916636223
5236,3147,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,This product is good,robertf13,This product is good It has a great value and they scare you hard for anyone who wants to buy it I recommend them,5,0,0.16637146843871034
5237,4824,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,All Over House Sound,JakeC,"JBL Flip 5s are terrific in that multiple speakers can be synced, bringing true stereo sound throughout the inside and out of my home.",5,0,0.16630818664035243
5238,7650,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,All in one,Eman,Helpful tool for my needs to do papers and presentations.,5,0,0.166272738044776
5239,6530,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Ease of download,Marylin,"Easiest download and setup
Even for computer illiterate people like myself",5,0,0.166272738044776
5240,6886,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Software,Miliani,This package turned my Galaxy S20 into a pocket computer,5,0,0.166272738044776
5241,3208,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Winded is the only,lawrencep4,Winded is the only window cleaner I have ever used. I see no reason the change to a different window cleaner. It gets the job done perfectly the first time.,5,0,0.16627047225776248
5242,6943,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great,AppleJax,"Great, You never have to worry any more after you install. I just wished it could scan and then when finished with the scan it shuts off.",5,0,0.16626460485159583
5243,8672,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Awesome but some bugs for now,wardy87,"This is an awesome follow up game to the last Jedi game. Lots and lots to see and do, plot is solid, lot of customization, if you like that, but it comes with minor performance issues at launch. Theyll fix that but give it a little slack.",5,0,0.1662514460706374
5244,3268,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Windex is a household,sa84,Windex is a household staple for cleaning. Ammonia free leaves a less harsh scent but still leaves your glass and mirrors streak free and super clean!,5,0,0.16623346131767452
5245,1739,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Great,KR4343,Easy to work with. Cover everything required. Great plroduct.,5,0,0.16621747105553983
5246,2730,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Great cleaning product,Drewser1,I received product reimbursement in exchange for my honest review. Windex original streak free shine is the best cleaning product I've ever used. This smells great and works great!,5,0,0.16614951562175265
5247,8778,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Jedi Survivor,DanielS,Good game. Expands on previous game and adds QOL changes.,4,0,0.16614929940227618
5248,11919,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Mcafee works best,Mediocre,I ahve always found it works much better than any other protection.,5,0,0.16612858143223633
5249,1536,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is Excellent,LBSR,Great product. Easy to use. I'm on the yearly renewal program.,5,0,0.16607682056079445
5250,1542,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Perfect fit,HEO1,Helpful guidance throughout the process. Easy to use.,5,0,0.16606828506623883
5251,3265,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,windex has always been,imairisiha,windex has always been try go to glass cleaner. it's just a trusty brand and something that even growing up and watching my family clean it's been around.,5,0,0.1660407901666812
5252,8760,bestbuy,"Ninja - Woodfire Pizza Oven, 8-in-1 Outdoor Oven, 5 Pizza Settings, 700°F, Smoker, Woodfire Technology, Electric - Terracotta Red",349.99,Jedi Survivor,RoysOurBoy,Great starwars game! A few bugs here and there but a great ride.,4,0,0.16604052018093965
5253,3262,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Nothing beats Windex when,megand7405,Nothing beats Windex when it comes to cleaning mirrors and glass windows. It's a classic,5,0,0.1660168840789463
5254,12017,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Norton purchase from Best Buy,John,The Norton 360 Deluxe has worked well for my devices so am fully satisfied with the price and purchase from Best Buy.,5,0,0.1659995607974846
5255,6833,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Reliable way to stay current,Rick,Was looking for way to keep my office software current at a reasonable price....this looks like it will meet that need.,5,0,0.16599829499956212
5256,7227,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Reliable software,kimh,"Has all the software needed, but I particularly like the amount of one drive space allowed per user.",5,0,0.1659796532979243
5257,6927,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Best product for college students.,Vero915,My daughter's needed it for college. They prefer for their computer systems to have this than the one offered at the college for free.,5,0,0.16589686730237105
5258,3529,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Love it!,5BoysMom,"Sad the burgundy wasn't a stocked color, but the black is still very sharp.  Using a clear case with a bit of glitter added some flare.  This is a fabulous upgrade from my Samsung S21 Plus.",5,0,0.16587780708806987
5259,12237,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Priceless protection,Arthur,Keeps you protected and my computer doesn't seem bogged down anymore. Definitely worth the money.,5,0,0.1658717991690657
5260,1497,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,TurboTax is a Great Product,FJT 75,"Easy to follow Instructions, covers all income and deductions.",5,0,0.16586676308830933
5261,3124,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Cleans windows and no,jessalynn242,"Cleans windows and no streaks (as long as you use good paper towel or newspaper). No strong smell, and works better than the cheap alternative.",5,0,0.1658189176382603
5262,6130,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Love it!,Healingchildren,I Love it. It was very easy to use.  Seamless switch from our old a count and super easy to share with family!!!,5,0,0.16580682048017828
5263,6680,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Fast and easy purchase,Bruno,Purchasing Office 365 Hone from Best Buy was fast and easy. The software easy to download and install in various devices in my home. Great product,5,0,0.16579273750687826
5264,6307,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Microsoft,Mybeauti,It works as expected. I have my whole family using this software and the best part is 1 price.,5,0,0.1657698015225969
5265,11783,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,Mcafee,SamV,Great customer service at Mcafee. Very helpful with any questions or problems you may have,5,0,0.16576581337728646
5266,12042,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Norton 360,MichaelO,Good product and easy to use. You can use it on more than one device if you have more than one.,5,0,0.16570371017658303
5267,1126,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,wow,,easy and quick. Pleasure working Online. No hurdles,5,0,0.16569972816996462
5268,1204,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is the one to get.,Zebowitz,Excellent software that is easy to use and produce my tax returns.,5,0,0.16565617971825822
5269,6671,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great office product,Wannamajorchange,This product is awesome! It is easy to understand and use. I can utilize this item on 6 different devices so it is well worth it.,5,0,0.16559131779194708
5270,4951,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Excellent portable speaker,KatieJ,Great sound quality and size. We have one and I just bought one for my sister. We used ours for all the music at our wedding and it worked great.,5,0,0.1655814037105658
5271,6484,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,love it,Eeeee,"I love this product, we need it for all electronics in the house  and it served it purpose and the price was right.",5,0,0.16556838529034057
5272,12279,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,"Quick download link, fast install.",dpeterjr,No problem with the download link. Also received the download in less than 30 minutes.,5,0,0.1655606764807602
5273,2637,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,Love how easy this,marions752f,Love how easy this is to use and how little you have to use to make it work. The smell isn't the best but it's clean,5,0,0.1655529854800149
5274,6992,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Must have,Zeke,"If you want to work from home and have all the simple features, office 365 is a necessity.",5,0,0.16554576667689846
5275,8141,bestbuy,"LG - 65"" Class C3 Series OLED 4K UHD Smart webOS TV",1599.99,Best TV I've ever purchased,Addison,"I love the design, picture quality, and overall specs for the LG OLED!! I upgraded from a Samsung 55in. Curved TV to this 65in due to my old TV's slow death. So glad i bought this!",5,0,0.16554343750980982
5276,998,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Awesome,Brian19700,Turbo Tax is so very easy to use for anyone not even computer literate.,5,0,0.1655203877250828
5277,1474,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,easy,jenbtiger,easy product is sufficient great tool to work with,5,0,0.16551664819809145
5278,3937,bestbuy,Samsung - Galaxy S22 Ultra 128GB - Phantom Black (Verizon),1199.99,Great Phone!,Sharon,Upgraded from an S8 and I really like this S22 Ultra. Camera is awesome and the battery has not been below 60% yet even though I use it some during the day and alot of the evening.,5,0,0.16551089644190425
5279,6493,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,A must need for working,miles5435,As always having programs to be able to prepare documents is necessary. The great thing about Office 365 is the continual updating of the software and syncing between devices.,5,0,0.165476582061078
5280,5930,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Yo,PatrickA,Microsoft 365 Family is useful for up to six people.,5,0,0.16546536047451277
5281,11847,bestbuy,"McAfee - Total Protection (5 Device) Antivirus & Internet Security Software (1-Year Subscription) - Android, Apple iOS, Chrome, Mac OS, Windows [Digital]",29.99,McAfee,DavidA,Load quickly work fine have had no problems with this since we installed it,5,0,0.16546525457459554
5282,6378,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,A must,Danielle,As Microsoft is used everywhere we bit the bullet and purchased this. I enjoy it because I can use it when needed.,5,0,0.16543003990767638
5283,5617,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Very nice,Tishina,"Love it  love it love it my husband loves this speaker, he bought 2 in one week. He uses the link setting and uses them while at work",5,0,0.16542876464666323
5284,6404,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Head Phone Jack Problem,Paul,Geek Squad fixed our laptop that the sound wasnt working when the head phones were plugged in.,5,0,0.16542741714754408
5285,7124,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Multi device family,Lori,This works great as we have multiple devices in our family and Office is needed for work and school,5,0,0.16537173871537084
5286,1282,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is great.....,RDS 77,"Great, ben using T Tax for 20 +years..................",5,0,0.1653545277798439
5287,3101,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,It works very very,irene_5231,"It works very very well leaving glass surfaces looking great! Nothing wrong to say about this product, doesn't leave streaks on surface and dry fast",5,0,0.16534029453991209
5288,5317,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Great Speaker for little space or on the go,BillR,Havent had it very long but  the sound quality is good. Easy Bluetooth connectivity. The speaker is exactly as advertised. Good sound good price,5,0,0.16532853815636256
5289,5700,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Purchase 1 you won't be disappointed,Cardo,My first time trying the JBL brand Bluetooth speaker... it over exceeded what I expected!!!! Now I have to purchase my girlfriend 1 of her own,5,0,0.16530253086599012
5290,7026,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Great deal,Alele,This is a good deal for several people to use the Office 365 or adding to several devices.,5,0,0.16526536193234947
5291,12282,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Trustworthy Antivirus Software,defectorx,Kind of pricy but worth it as Norton 360 provides computer and mobile device protection for 5 devices.,5,0,0.16525254531638728
5292,7000,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Office 365 home,Tim4710,"The office 365 home is awesome, much better than my old one, offers so much, instructions and how to.",5,0,0.16524056462210113
5293,8001,bestbuy,Razor - MX350 Dirt Rocket eBike w/7 miles Max Operating Range & 14 mph Max Speed - Small - Blue,339.99,Willson first electric dirt  bike,Anonymous,Our son loves it. Great price and fast little dirt bike,5,0,0.16523447594443336
5294,8501,bestbuy,Hogwarts Legacy Standard Edition - Xbox Series X,44.99,Piper oh,PiperD,The phone has a lot of features that I can use and will use when I learn to use them all,5,0,0.16522488304016855
5295,5983,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Must get,TinaT,Very useful and helpful for work use and school use.,5,0,0.16522376091409727
5296,7098,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Have to have it.,Dubs99gt,MS office is a must for our family. Kids in high school and middle. Great to get them learning now.,5,0,0.16511301777406545
5297,1452,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Turbo Tax is Great!!!,Abrar2,Very easy and comfortable to use Turbo Tax. This is Excellent.,5,0,0.16510955788122653
5298,2677,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,It's the best it,member3c6681,It's the best it doesn't leave streaks all marks and cleans almost everything Coding windows countertops cabinets and carpet,5,0,0.16508921202113658
5299,2974,Target,Windex Original Blue Glass Cleaner Spray - 26 fl oz,3.79,I love this windex,lauraa318,"I love this windex cleaner. It does it all! When they say Windex can do anything, I feel like it really can!",5,0,0.1650608781992388
5300,4854,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Portable sound,Techteacher,"Great sound for a smaller area, portable, and it even worked after it fell in the pool. Couldn't ask for more at this price.",5,0,0.16505655248156947
5301,6778,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,the best software,tvtechguy,a must have if you need to do all kinds of work... do not leave home without it.,5,0,0.16497455928205526
5302,7206,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Best program ever,FreddieM,This program is the best deal around. Can install it on five devices and access it from anywhere.,5,0,0.16497455928205526
5303,6396,bestbuy,"Microsoft - 365 Family (Up to 6 People) (12-Month Subscription) - Activation Required - Windows, Mac OS, Apple iOS, Android [Digital]",99.99,Office,Games,Love all the applications. Good value for what you get. Run a few nonprofits and I use it for everything,5,0,0.1649542070082855
5304,4829,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Great sound!,ObijuanJ1,"I love this speaker. Great terminal range and very clear, crisp sound. It also has plenty of volume in a very portable, affordable package.",5,0,0.16482141769548417
5305,1269,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Satisfactory,ACVJRV23,The process is easy and convenient. Will use again.,5,0,0.16481819615345175
5306,1327,Target,TurboTax 2023 Deluxe Federal and State Tax Software,69.99,Taxes,Annual donation,Easy to use. Easy steps to follow. Would recommend,5,0,0.16481819615345175
5307,12272,bestbuy,"Norton - 360 Deluxe (5 Device) Antivirus Internet Security Software + VPN + Dark Web Monitoring (1 Year Subscription) - Android, Mac OS, Windows, Apple iOS [Digital]",24.99,Great.,Nice,Its required auto renew with bank info needed after redeeming the code. But you can the the auto renew off though.,5,0,0.16477471140449826
5308,5525,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Gift,lbonz,Was purchased as a gift. Not applicable for me to review.,5,0,0.1647611207134851
5309,5222,bestbuy,JBL - Flip 5 Portable Bluetooth Speaker - Black,89.99,Awesome sound bluetooth speaker for travel!,Jiiglesia69,Perfect bluetooth speaker. What sold me on this was the sound quality and the ability to connect other flip 5s. Not to mention water and sand resistant.,5,0,0.16475308743699646
